PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
7213_01,0,1,1,21,0,0,0,0,0,0
7220_01,1,0,2,34,0,135,207,0,1471,876
7222_01,0,0,2,32,0,1,946,2,0,0
7223_01,2,1,2,19,0,0,0,0,0,0
7228_01,0,1,2,18,0,0,0,0,0,0
7231_01,0,0,2,39,0,1230,0,7,163,48
7237_01,0,0,0,28,0,0,0,0,0,0
7239_01,0,1,2,19,0,0,0,0,0,0
7241_01,1,1,2,16,0,0,0,0,0,0
7241_02,1,0,2,24,0,0,1455,172,7690,20
7243_01,0,1,2,2,0,0,0,0,0,0
7243_02,0,1,2,10,0,0,0,0,0,0
7243_03,0,1,2,2,0,0,0,0,0,0
7243_04,0,0,0,21,0,0,0,256,979,0
7243_05,0,1,1,5,0,0,0,0,0,0
7244_01,0,1,1,29,0,0,0,0,0,0
7245_01,2,0,2,41,0,149,1,2216,0,0
7248_01,2,0,0,32,0,976,0,84,22,0
7248_02,2,1,2,23,0,0,0,0,0,0
7251_01,0,1,1,23,0,0,0,0,0,0
7254_01,0,0,2,40,0,0,0,0,292,1334
7262_01,2,0,2,45,0,381,1,1512,586,0
7263_01,0,0,2,30,0,1,0,478,4,321
7264_01,0,0,2,56,0,758,0,0,0,1
7265_01,0,0,2,13,0,0,324,138,49,133
7266_01,0,0,2,19,0,0,0,39,449,321
7266_02,0,1,2,46,0,0,0,0,0,0
7266_03,0,0,2,0,0,0,0,0,0,0
7269_01,0,0,1,60,0,250,0,0,355,6
7269_02,0,1,2,39,0,0,0,0,0,0
7272_01,0,1,1,20,0,0,0,0,0,310
7275_01,0,0,1,64,0,245,2414,0,0,13
7281_01,1,0,2,34,0,0,1415,0,0,1238
7282_01,0,1,1,30,0,0,0,0,0,0
7286_01,2,0,2,62,0,933,0,0,28,0
7287_01,1,1,2,29,0,0,0,0,0,0
7288_01,0,0,2,33,0,229,248,0,402,0
7291_01,0,1,2,31,0,0,0,0,0,0
7293_01,0,0,2,51,0,0,491,0,298,0
7294_01,0,0,2,23,0,514,0,22,1,1
7295_01,0,0,2,18,0,96,0,607,0,1
7295_02,0,0,2,47,0,1095,320,1015,0,0
7299_01,0,0,2,58,0,0,0,806,0,15
7308_01,1,1,2,46,0,0,0,0,0,0
7312_01,2,0,2,44,0,106,0,2561,348,0
7315_01,0,1,2,19,0,0,0,0,0,0
7316_01,0,0,1,43,0,0,726,1,23,0
7317_01,0,0,2,21,0,2,0,0,697,0
7318_01,2,0,1,29,0,1061,7,312,0,11
7319_01,0,0,1,13,0,33,28,685,27,310
7319_02,0,0,1,16,0,13,805,2,8,6
7319_03,0,0,2,25,0,0,733,0,0,0
7325_01,0,0,2,19,0,0,1,451,1100,67
7329_01,1,0,2,29,0,0,2783,195,897,852
7329_02,1,0,2,35,1,0,3131,0,203,719
7329_03,1,0,0,56,0,132,4531,2,119,67
7333_01,0,0,2,20,0,612,154,4,17,0
7335_01,0,1,1,38,0,0,0,0,0,0
7345_01,2,0,2,18,0,350,0,107,0,892
7348_01,2,0,2,26,0,1189,0,632,0,0
7348_02,2,1,0,0,0,0,0,0,0,0
7348_03,2,0,2,2,0,0,0,0,0,0
7349_01,0,0,2,36,0,0,152,0,146,329
7352_01,0,0,1,25,0,1197,102,0,0,0
7354_01,1,1,2,2,0,0,0,177,0,0
7354_02,1,0,2,0,0,0,0,0,0,0
7354_03,1,1,2,18,0,0,0,0,0,310
7354_04,1,0,2,60,0,0,1959,91,2206,7229
7354_05,1,1,1,26,0,0,0,0,0,0
7354_06,1,0,2,36,0,0,911,0,749,1
7355_01,2,0,2,22,0,848,0,5,445,0
7357_01,0,1,0,21,0,0,0,0,0,0
7362_01,0,0,2,37,0,48,84,0,20,658
7363_01,0,1,2,65,0,0,0,0,0,0
7364_01,0,0,2,44,0,1,0,177,0,0
7368_01,1,1,2,31,0,0,0,0,0,0
7369_01,2,0,2,31,0,953,0,20,382,556
7373_01,1,1,2,21,0,0,0,0,0,0
7373_02,1,1,2,47,0,0,0,0,0,0
7375_01,0,0,2,19,0,0,1,757,12,18
7378_01,0,0,2,33,0,157,645,0,1447,1
7380_01,1,0,2,25,0,0,0,0,0,0
7380_02,1,1,2,16,0,0,0,0,0,0
7380_03,1,0,2,44,0,334,80,0,1019,1966
7380_04,1,0,2,9,0,0,0,0,0,0
7381_01,0,1,1,15,0,0,0,0,0,0
7382_01,0,1,1,34,0,0,0,0,0,0
7383_01,0,1,0,24,0,0,0,0,0,0
7383_02,0,0,2,39,0,350,134,0,0,319
7384_01,0,0,2,27,0,837,0,0,36,0
7386_01,0,1,2,34,0,0,0,0,0,0
7389_01,2,1,2,24,0,0,0,0,0,0
7397_01,1,0,2,43,0,0,0,0,0,0
7400_01,0,0,1,41,0,366,0,0,17,331
7404_01,0,1,2,26,0,0,0,0,0,0
7407_01,2,0,2,27,0,213,1083,1,0,1
7409_01,0,0,2,39,0,791,0,0,94,0
7409_02,0,0,2,34,0,0,14,775,14,0
7412_01,1,1,0,33,0,0,0,0,0,0
7413_01,0,1,2,16,0,0,0,0,0,0
7413_02,0,1,2,6,0,0,0,0,0,0
7414_01,2,0,0,13,0,78,1,16,5,1868
7415_01,0,0,2,50,0,14,0,3,483,0
7417_01,0,0,2,24,0,31,0,232,232,1026
7417_02,0,0,2,18,0,1551,228,0,303,0
7420_01,0,0,2,24,0,651,0,0,38,0
7421_01,0,1,1,16,0,0,0,0,0,0
7421_02,0,0,1,22,0,0,796,0,0,0
7423_01,2,0,2,13,0,1087,36,19,6,0
7423_02,2,1,0,29,0,0,0,0,0,0
7424_01,0,0,2,30,0,0,0,61,566,0
7426_01,1,1,2,25,0,0,0,0,0,0
7426_02,1,1,2,23,0,0,0,0,303,0
7426_03,1,1,0,28,0,0,0,0,0,0
7433_01,0,1,1,37,0,0,0,0,303,0
7434_01,0,0,2,21,0,0,0,3,0,1617
7439_01,1,0,2,54,0,0,384,0,37,1721
7439_02,1,1,0,21,0,0,0,0,0,0
7440_01,0,0,2,36,0,698,63,1,1,135
7441_01,1,1,2,21,0,0,0,0,0,0
7443_01,0,1,1,21,0,0,0,0,0,0
7451_01,0,0,2,23,0,49,2110,8,0,568
7454_01,0,0,1,40,0,7,0,83,230,220
7463_01,0,0,2,18,0,0,0,0,0,677
7465_01,0,0,2,25,0,61,0,701,75,68
7466_01,2,0,2,24,0,1289,0,0,0,0
7467_01,1,0,2,37,0,0,203,0,603,629
7468_01,1,0,2,25,0,13,439,0,1,132
7469_01,0,0,2,24,0,433,110,209,23,0
7470_01,0,1,2,3,0,0,0,0,0,0
7471_01,0,1,2,2,0,0,0,0,0,0
7471_02,0,0,2,22,0,0,270,0,0,486
7473_01,0,0,2,24,0,0,2,0,1,733
7473_02,0,0,0,17,0,190,0,519,182,4
7474_01,0,1,2,53,0,0,0,0,0,0
7476_01,0,0,2,23,0,11,1017,0,0,1
7480_01,0,0,0,29,0,84,439,28,496,0
7482_01,2,1,2,21,0,0,0,0,0,0
7482_02,0,0,2,22,0,0,0,976,1713,0
7489_01,0,0,2,2,0,0,0,0,303,0
7489_02,0,0,2,28,0,606,23,3,16,154
7489_03,0,0,2,20,0,0,0,0,0,310
7491_01,0,1,2,14,0,0,0,0,0,0
7493_01,0,0,1,26,0,0,742,0,0,1
7497_01,0,1,2,23,0,0,0,0,0,0
7511_01,0,0,2,21,0,331,3485,1110,598,310
7516_01,0,0,2,20,0,0,709,0,6,1
7519_01,0,0,2,19,0,1651,0,0,0,1120
7526_01,1,1,2,29,0,0,0,0,0,0
7528_01,0,1,2,58,0,0,0,0,0,0
7528_02,0,1,0,13,0,0,0,0,303,0
7528_03,0,0,2,32,0,482,0,0,321,0
7528_04,0,1,0,23,0,0,0,0,0,0
7530_01,1,1,0,38,0,0,0,0,0,0
7530_02,1,0,0,47,0,0,3361,0,1344,3228
7530_03,1,0,2,38,0,0,1222,0,734,3153
7530_04,1,0,0,47,0,0,744,0,8911,1165
7532_01,0,1,0,20,0,0,0,0,0,0
7537_01,0,1,0,32,0,0,0,0,0,0
7539_01,1,1,2,42,0,0,0,0,0,0
7539_02,1,0,2,34,0,0,4402,9,788,79
7540_01,0,0,2,60,0,0,30,173,572,0
7541_01,2,1,2,30,0,0,0,0,0,0
7541_02,0,1,2,11,0,0,0,0,0,0
7541_03,2,1,2,45,0,0,0,0,0,0
7546_01,1,1,0,39,1,0,0,177,0,0
7547_01,0,0,2,19,0,0,1379,0,70,0
7548_01,0,0,2,18,0,20,0,572,254,452
7551_01,0,0,1,34,0,0,0,1349,1,0
7554_01,0,1,2,28,0,0,0,0,0,0
7555_01,0,0,0,30,0,1487,306,478,65,1
7556_01,1,1,2,48,0,0,0,0,0,0
7556_02,0,1,0,38,0,0,0,0,0,0
7556_03,1,0,2,33,0,0,673,0,0,783
7556_04,1,1,0,47,0,0,0,0,0,0
7557_01,2,0,2,29,0,1118,0,606,50,0
7557_02,2,1,2,8,0,0,0,0,0,0
7557_03,2,1,2,47,0,0,0,0,0,0
7558_01,2,0,2,26,1,1141,315,652,0,0
7558_02,2,1,0,13,0,0,0,0,0,0
7562_01,0,0,2,18,0,0,439,0,645,4
7564_01,2,0,2,27,0,1382,0,0,0,62
7566_01,1,0,2,27,0,0,1822,0,97,1165
7570_01,1,0,2,30,0,0,0,0,0,0
7570_02,1,0,2,25,0,2044,10302,0,4,4009
7571_01,2,0,2,26,0,1022,0,140,20,0
7575_01,0,0,2,20,0,718,0,0,0,43
7581_01,1,0,2,52,0,0,3453,2228,7,2342
7582_01,0,1,2,3,0,0,0,0,0,0
7582_02,0,0,2,6,0,0,0,0,0,0
7582_03,0,0,2,0,0,0,0,0,0,0
7582_04,0,0,2,22,0,0,545,0,145,0
7582_05,0,1,2,1,0,0,0,0,0,0
7587_01,0,0,2,44,0,0,729,0,0,0
7589_01,0,1,1,18,0,0,0,0,0,0
7590_01,0,0,2,20,0,0,7,1393,11,0
7591_01,0,0,2,29,0,150,1459,0,0,0
7591_02,0,0,2,28,0,71,296,323,2,0
7593_01,1,1,0,39,0,0,0,0,0,0
7597_01,0,1,2,11,0,0,0,0,0,0
7597_02,0,1,1,2,0,0,0,0,0,0
7597_03,0,0,2,15,0,0,230,0,214,1106
7597_04,0,1,2,32,0,0,0,0,0,0
7597_05,0,0,1,15,0,1660,0,1245,0,0
7597_06,0,0,2,1,0,0,0,0,0,0
7597_07,0,0,2,20,0,0,6,259,367,713
7600_01,1,1,0,25,0,0,0,0,0,0
7600_02,1,0,2,32,1,0,1111,177,1439,221
7602_01,1,1,0,32,0,0,0,0,0,0
7603_01,0,0,2,18,0,0,1381,0,0,3
7607_01,0,0,2,49,0,0,583,225,69,305
7610_01,0,0,0,2,0,0,0,0,0,0
7610_02,0,0,2,13,0,117,679,0,0,25
7611_01,2,0,2,28,0,1626,0,0,208,91
7611_02,2,0,1,56,0,90,0,82,0,519
7612_01,0,0,2,27,0,0,0,8,1227,13
7612_02,0,1,2,34,0,0,0,0,0,0
7613_01,1,1,2,28,0,0,0,0,0,0
7615_01,0,0,2,31,0,0,0,114,4,901
7617_01,2,0,2,24,0,85,0,177,0,310
7619_01,0,1,2,8,0,0,0,0,0,0
7629_01,0,0,2,20,0,219,399,2871,0,454
7629_02,0,0,1,63,0,0,1362,0,18,358
7629_03,0,0,0,0,0,0,0,0,0,0
7636_01,0,0,2,13,0,1118,0,93,5,393
7637_01,2,0,2,1,0,0,0,0,0,0
7637_02,2,0,2,13,0,2758,0,177,6,0
7637_03,2,0,2,2,0,0,0,0,0,0
7638_01,0,1,2,18,0,0,0,0,0,0
7642_01,2,1,2,30,0,0,0,0,303,0
7645_01,1,1,0,35,0,0,0,0,0,0
7648_01,2,0,0,28,0,0,0,1171,0,0
7651_01,2,1,2,28,0,0,0,0,0,0
7653_01,0,0,2,48,0,0,0,0,909,0
7654_01,1,1,2,34,0,0,0,0,0,0
7655_01,0,0,2,16,0,0,1000,1,0,0
7657_01,0,0,1,24,0,12,158,0,0,1241
7658_01,0,0,2,53,0,5,2572,0,0,310
7659_01,0,0,2,24,0,0,0,42,0,849
7662_01,2,1,2,32,0,219,0,0,0,0
7663_01,0,1,0,15,0,0,0,0,0,0
7664_01,0,0,1,24,0,0,7,1,498,0
7668_01,0,0,2,35,0,13,0,682,0,310
7672_01,1,0,2,42,0,0,4583,0,5737,3860
7673_01,0,0,1,18,0,122,399,1,38,27
7674_01,0,0,2,15,0,3,0,48,0,896
7675_01,2,0,2,37,0,414,991,288,0,0
7681_01,2,1,2,35,0,0,0,0,0,0
7685_01,0,1,2,34,0,0,0,0,0,0
7686_01,0,1,0,21,0,0,0,0,0,0
7695_01,0,0,2,14,0,113,0,940,3,21
7701_01,2,0,2,16,0,643,163,954,0,0
7704_01,0,0,0,23,0,0,7,1950,87,0
7706_01,1,0,2,53,0,0,394,2646,99,113
7718_01,1,1,2,18,0,0,0,0,0,0
7722_01,0,0,2,16,0,195,789,92,63,0
7725_01,1,1,2,34,0,0,0,0,0,0
7726_01,0,1,2,13,0,0,0,0,0,0
7730_01,0,0,1,25,0,10,6,0,1,570
7732_01,0,0,2,43,0,8,0,0,780,0
7733_01,2,0,2,39,0,821,37,260,1,0
7734_01,0,0,0,19,0,0,257,431,0,5
7735_01,2,0,2,21,0,489,15,6,777,1
7737_01,0,1,2,20,0,0,0,0,0,0
7740_01,0,0,1,16,0,0,0,672,0,0
7740_02,0,0,2,9,0,0,0,0,0,0
7745_01,0,0,2,18,0,0,743,0,40,20
7750_01,0,0,0,23,0,0,299,1,69,374
7756_01,0,0,2,36,0,2,2141,0,0,8
7758_01,0,0,2,30,0,69,0,2,653,0
7759_01,0,0,2,46,0,11,52,666,0,0
7762_01,0,0,2,22,0,0,0,0,0,789
7765_01,0,1,2,1,0,0,0,0,0,0
7765_02,0,1,2,21,0,0,0,0,0,0
7765_03,0,1,2,24,0,0,0,0,0,0
7766_01,0,0,2,51,0,704,0,0,2,0
7772_01,0,1,2,26,0,0,0,0,0,0
7779_01,1,0,0,35,0,0,3495,0,53,758
7781_01,0,0,1,22,0,0,439,0,46,643
7792_01,1,1,0,30,0,0,0,0,303,0
7792_02,1,1,2,28,0,0,0,0,0,0
7792_03,1,1,0,33,0,0,0,0,0,0
7792_04,1,0,2,56,0,3,347,4,1263,1072
7792_05,1,1,0,32,0,0,0,0,0,0
7794_01,2,0,2,39,0,1173,0,0,0,0
7795_01,0,0,2,25,0,1014,0,69,22,3
7795_02,0,0,2,25,0,0,31,952,0,0
7796_01,0,0,2,34,0,51,203,0,386,242
7798_01,0,0,2,28,0,294,76,9,0,310
7798_02,0,0,0,18,0,0,0,1446,0,0
7799_01,0,0,2,18,0,13,9,721,3,63
7804_01,0,0,2,23,0,502,2,52,0,2698
7807_01,0,1,1,21,0,0,0,0,0,0
7811_01,2,1,2,47,0,0,0,0,0,0
7814_01,0,0,2,18,0,0,563,93,0,75
7817_01,0,0,2,43,0,0,251,0,357,363
7819_01,0,1,2,18,0,0,0,0,0,0
7822_01,1,0,2,25,0,2,1297,0,303,1339
7823_01,0,1,0,30,0,0,0,0,0,0
7825_01,2,0,2,21,0,110,0,166,2412,0
7825_02,2,0,2,24,0,22,0,1968,0,0
7825_03,2,0,0,20,0,5,1,177,1479,0
7826_01,1,1,0,30,0,0,0,0,0,0
7827_01,1,1,2,58,0,0,0,0,0,0
7836_01,0,0,1,36,0,1314,0,1187,113,0
7838_01,1,1,2,27,0,0,0,0,0,0
7844_01,1,0,2,33,1,694,2031,6,10,1606
7846_01,1,0,2,55,0,0,2820,0,321,6946
7846_02,1,1,0,24,0,0,0,0,0,0
7854_01,0,0,0,17,0,0,0,0,0,0
7855_01,0,0,2,19,0,2,43,7,0,853
7857_01,0,1,1,25,0,0,0,0,0,0
7860_01,0,0,2,22,0,219,0,0,0,790
7862_01,0,1,2,16,0,0,0,0,0,0
7867_01,0,0,2,36,0,100,680,1,90,0
7869_01,0,0,2,40,0,0,0,0,549,140
7874_01,0,0,2,21,0,1004,0,22,3,0
7874_02,0,0,0,24,0,0,351,289,0,0
7876_01,2,0,2,26,0,0,0,0,0,0
7880_01,1,1,2,30,0,0,0,0,0,0
7880_02,1,0,0,27,0,0,476,21,2,2067
7887_01,0,1,2,24,0,0,0,0,0,0
7893_01,1,1,2,23,0,0,0,0,0,0
7893_02,1,1,0,55,0,0,0,0,0,0
7893_03,1,1,0,47,0,219,0,0,0,0
7893_04,1,1,0,31,0,0,0,0,0,0
7893_05,1,1,2,40,0,0,0,0,0,310
7896_01,0,0,2,19,0,189,945,4,132,0
7898_01,0,0,2,18,0,611,174,0,4,15
7900_01,0,0,0,48,0,0,1,43,0,604
7906_01,0,0,2,15,0,0,5,0,902,12
7909_01,0,0,2,47,0,0,163,0,175,379
7909_02,0,0,2,21,0,8,0,0,0,1612
7911_01,0,1,2,18,0,0,0,0,0,0
7912_01,0,0,2,20,0,1285,229,177,0,7
7915_01,2,1,2,20,0,0,0,0,0,0
7915_02,2,0,2,19,0,1857,0,26,0,0
7915_03,2,1,2,22,0,0,0,0,0,0
7917_01,0,1,2,16,0,219,0,0,0,0
7921_01,2,0,2,26,0,79,66,943,0,69
7921_02,2,0,2,27,0,881,33,94,40,0
7923_01,0,0,0,17,0,0,0,632,0,55
7925_01,0,0,2,24,0,0,56,975,0,0
7927_01,0,1,1,55,0,0,0,0,0,0
7927_02,0,1,2,7,0,0,0,0,0,0
7927_03,0,0,2,28,0,0,0,0,0,0
7928_01,0,0,2,29,0,219,0,572,4,5
7931_01,0,0,0,31,0,28,48,0,0,622
7932_01,0,0,2,44,0,5,0,812,17,99
7933_01,2,0,2,26,0,0,0,2619,0,0
7934_01,2,0,2,3,0,0,0,0,0,0
7934_02,2,1,2,21,0,0,0,0,0,0
7934_03,2,0,0,0,0,0,0,0,0,0
7938_01,0,0,0,40,0,3657,1107,137,27,0
7942_01,0,0,2,25,0,0,5,1,1614,0
7942_02,0,0,2,2,0,0,0,0,0,0
7948_01,0,0,2,28,0,2,0,0,754,0
7951_01,1,1,0,14,0,0,0,0,0,0
7953_01,0,0,2,30,0,12,0,0,1047,40
7956_01,0,0,2,21,0,0,599,0,21,0
7959_01,0,0,0,30,0,0,683,547,46,14
7961_01,0,0,2,39,0,1905,0,479,0,0
7963_01,0,0,2,43,0,0,2,2035,46,91
7963_02,0,0,2,22,0,161,455,0,0,15
7963_03,0,1,0,18,0,219,0,0,0,0
7964_01,2,1,2,35,0,0,0,0,0,0
7965_01,0,1,2,21,0,0,0,0,0,0
7966_01,0,0,2,23,0,454,333,0,0,0
7969_01,0,1,0,15,0,0,0,0,0,0
7971_01,1,1,0,37,0,0,0,0,0,0
7971_02,1,0,0,58,0,0,674,0,3043,216
7975_01,2,1,2,28,0,0,0,0,0,0
7977_01,2,0,2,21,0,0,0,0,0,0
7978_01,0,0,2,0,0,0,0,0,0,0
7978_02,0,0,2,15,0,672,2,1,293,0
7979_01,2,0,2,38,0,918,0,796,662,7
7980_01,2,0,2,26,0,1324,250,0,0,0
7991_01,1,0,2,47,0,0,455,0,4441,123
7991_02,1,0,0,26,0,0,1807,37,1123,411
7991_03,1,1,0,56,0,0,0,0,0,0
7991_04,1,1,2,18,0,0,0,0,303,0
7992_01,0,0,2,21,0,225,2681,326,303,0
7997_01,0,1,1,18,0,0,0,0,0,0
7998_01,1,0,2,44,0,0,3462,0,8,974
7998_02,1,1,1,39,0,0,0,0,0,0
7998_03,1,1,0,54,0,0,0,0,0,0
7998_04,1,1,0,23,0,0,0,0,0,0
8001_01,1,0,2,26,0,796,370,0,260,161
8002_01,0,0,2,22,0,886,0,2,10,0
8008_01,0,0,2,25,0,0,0,0,811,18
8009_01,0,1,1,49,0,0,0,0,0,0
8011_01,2,1,2,46,0,0,0,0,0,0
8013_01,0,0,2,17,0,0,781,0,7,0
8017_01,0,0,2,23,0,0,0,41,768,0
8022_01,0,0,2,18,0,0,53,476,2,0
8028_01,0,0,2,23,0,0,57,25,0,503
8033_01,0,0,2,38,0,38,0,0,1520,67
8039_01,1,0,2,32,0,0,2311,976,25,23
8039_02,1,1,2,18,0,0,0,0,0,0
8040_01,2,1,2,24,0,0,439,0,0,0
8041_01,1,0,2,37,0,1,649,0,1882,162
8041_02,1,1,0,41,0,0,0,0,0,0
8044_01,1,1,2,31,0,0,0,0,0,0
8045_01,0,0,2,28,0,415,631,889,0,0
8047_01,1,1,0,40,0,0,0,0,0,0
8048_01,1,0,2,48,0,0,3026,34,107,485
8051_01,0,1,0,41,0,0,0,0,0,0
8051_02,0,1,2,36,0,0,0,0,0,0
8061_01,0,0,2,11,0,219,0,0,0,0
8061_02,0,0,2,19,0,1,0,711,0,12
8062_01,0,0,2,20,0,4,0,0,0,716
8065_01,0,0,2,29,0,1050,3,14,58,0
8070_01,2,0,2,26,0,2333,0,15,4,32
8073_01,0,1,2,24,0,0,0,0,0,0
8074_01,0,0,2,28,0,0,13,738,0,310
8080_01,2,0,2,28,0,4,479,2237,9,0
8090_01,0,1,2,13,0,0,0,0,0,0
8093_01,0,0,2,28,0,777,0,0,11,0
8095_01,0,0,1,19,0,0,0,410,162,0
8096_01,2,1,2,32,0,0,0,0,303,0
8099_01,0,1,0,23,0,0,0,0,0,0
8100_01,0,0,2,18,0,0,717,0,0,2
8101_01,2,1,2,25,0,0,0,0,0,0
8104_01,0,0,1,19,0,0,1102,58,19,4
8109_01,0,0,0,24,0,280,0,0,299,0
8110_01,2,0,2,29,0,664,0,16,42,0
8111_01,0,1,2,43,0,0,0,0,0,0
8113_01,0,1,1,3,0,0,0,0,0,0
8113_02,0,0,0,4,0,0,0,0,0,0
8113_03,0,0,2,2,0,0,0,0,0,0
8113_04,0,0,2,24,0,659,1,0,0,0
8114_01,0,0,2,27,0,14,801,288,0,0
8125_01,1,1,0,37,0,0,0,0,0,0
8125_02,1,0,0,44,0,0,4056,0,346,424
8126_01,0,0,2,21,0,16,0,197,0,485
8127_01,1,0,2,27,0,2,4913,2,1534,251
8132_01,0,0,0,49,0,2,0,0,263,2219
8134_01,2,0,2,27,0,211,0,971,0,0
8142_01,1,1,0,63,0,0,0,0,0,0
8145_01,0,0,2,28,0,0,0,839,0,15
8146_01,0,1,0,33,0,0,0,0,0,0
8151_01,0,0,2,21,0,0,0,16,2,310
8154_01,0,0,2,24,0,0,0,932,0,1
8155_01,0,0,2,26,0,0,2070,84,0,0
8160_01,0,0,0,27,0,681,1,0,3,19
8163_01,2,1,2,21,0,0,0,0,0,0
8166_01,0,0,2,56,0,0,453,0,0,455
8169_01,0,0,0,31,0,0,0,696,0,109
8170_01,1,1,2,47,0,0,0,0,0,0
8172_01,2,1,2,24,0,0,0,0,0,0
8174_01,0,0,1,18,0,553,0,211,0,9
8179_01,1,1,2,42,0,0,0,0,0,0
8180_01,2,0,2,31,0,1044,5,4,235,0
8181_01,2,0,2,22,0,2434,131,2,9,2
8181_02,2,0,2,24,0,386,3,177,353,0
8181_03,2,1,0,20,0,0,0,0,0,0
8183_01,0,0,2,51,0,0,0,7,365,625
8184_01,0,0,2,19,0,33,439,0,0,844
8185_01,0,0,2,17,0,0,0,177,0,1905
8187_01,0,0,2,23,0,0,0,0,50,656
8188_01,0,0,2,14,0,0,0,510,617,0
8193_01,0,1,1,18,0,0,0,0,0,0
8195_01,1,1,2,42,0,219,0,0,0,0
8196_01,0,0,1,39,0,6,14,0,658,58
8196_02,0,1,2,37,0,0,0,0,0,0
8198_01,0,1,2,27,0,0,0,177,0,0
8201_01,1,1,2,26,0,0,0,0,0,0
8206_01,0,0,2,49,0,5,0,172,0,1376
8215_01,1,0,0,32,1,0,8157,476,756,91
8223_01,0,1,2,34,0,0,0,0,0,0
8228_01,0,0,2,13,0,76,454,177,1248,0
8230_01,0,0,1,21,0,0,0,0,473,195
8234_01,1,0,2,55,0,0,1839,10,92,2567
8236_01,1,1,0,61,0,0,0,0,0,310
8240_01,1,0,2,24,0,0,2716,0,0,0
8241_01,0,1,2,25,0,0,0,0,0,0
8245_01,0,1,2,0,0,0,0,0,0,0
8245_02,0,1,2,38,0,0,0,0,0,0
8246_01,2,1,2,30,0,0,0,0,0,0
8249_01,0,0,2,15,0,1949,2,177,0,32
8250_01,0,1,2,21,0,0,0,0,0,0
8253_01,0,0,0,56,0,0,386,0,2593,0
8256_01,1,0,0,51,0,0,4093,0,13,2699
8258_01,2,0,2,26,0,2459,4,18,0,0
8262_01,2,0,2,50,0,219,355,48,73,5
8263_01,2,0,2,22,0,1025,0,77,17,0
8269_01,0,0,2,25,0,4,0,1260,0,0
8274_01,0,0,0,37,0,30,0,879,0,0
8278_01,0,1,2,17,0,0,439,0,0,0
8283_01,1,1,0,38,0,0,0,0,0,0
8284_01,0,1,1,33,0,0,0,0,0,0
8284_02,0,0,2,24,0,17,0,682,0,0
8285_01,0,0,2,21,0,693,21,0,0,95
8286_01,1,1,2,37,0,0,0,0,0,0
8290_01,2,1,2,49,0,0,0,0,0,0
8293_01,1,0,0,42,0,219,3726,0,1856,5865
8296_01,2,1,2,33,0,0,0,0,0,0
8299_01,0,0,2,25,0,906,0,0,0,0
8304_01,2,0,2,27,0,1254,126,388,0,0
8304_02,2,1,2,1,0,0,0,0,0,0
8304_03,2,0,2,20,0,70,1633,83,5,197
8305_01,1,1,2,20,0,0,0,0,0,0
8305_02,1,1,0,51,0,0,0,0,0,0
8305_03,1,1,2,33,0,0,0,0,0,0
8308_01,0,0,1,45,0,0,0,9,2536,4
8309_01,1,0,0,25,0,44,5330,0,2119,276
8311_01,0,0,2,21,0,1,7,67,701,1
8312_01,2,1,2,22,0,0,0,0,0,310
8325_01,0,1,2,27,0,0,0,0,0,0
8325_02,0,0,2,33,0,0,441,0,0,1113
8327_01,0,0,1,24,0,22,1,0,590,3
8331_01,0,0,2,38,0,23,753,0,0,0
8337_01,0,0,2,18,0,998,1091,0,0,0
8340_01,1,0,0,63,0,2364,36,0,122,310
8340_02,1,0,0,26,1,43,2032,334,194,124
8340_03,1,0,2,29,0,0,2405,0,1088,1757
8347_01,0,1,1,24,0,0,0,0,0,0
8349_01,0,0,0,51,0,79,69,0,568,1
8350_01,2,0,2,25,1,845,0,376,77,0
8351_01,2,0,2,41,0,3471,0,251,0,0
8352_01,0,0,0,20,0,0,784,3,1152,67
8353_01,0,0,2,22,0,471,81,970,0,0
8355_01,1,1,0,15,0,0,0,0,0,0
8357_01,1,0,0,28,0,74,23397,0,0,721
8357_02,1,1,0,19,0,0,0,0,0,0
8358_01,0,0,2,28,0,956,643,1,0,7
8359_01,0,0,2,18,0,0,52,52,8,1511
8361_01,1,0,0,31,0,0,2279,0,4724,333
8361_02,1,0,0,26,0,1054,439,0,3658,705
8361_03,1,0,0,9,0,0,0,0,0,0
8361_04,1,1,0,42,0,0,0,0,0,0
8361_05,1,0,2,32,0,0,2902,560,1,709
8364_01,0,1,1,22,0,0,0,0,0,0
8367_01,0,0,2,51,0,224,439,694,39,0
8370_01,1,0,2,31,0,0,4933,0,83,259
8370_02,1,0,2,44,0,52,338,976,0,5276
8372_01,1,1,2,36,0,0,0,0,0,0
8385_01,2,1,2,29,0,0,0,0,0,0
8385_02,2,0,2,36,1,566,0,153,0,664
8385_03,2,0,2,9,0,0,0,0,0,0
8387_01,0,0,2,16,0,1,780,0,0,9
8389_01,0,1,1,18,0,0,0,0,0,0
8391_01,2,0,2,51,0,0,0,0,0,0
8396_01,2,0,1,30,0,1001,0,597,17,0
8399_01,0,0,1,44,0,0,0,0,1681,0
8400_01,0,0,1,22,0,0,558,5,174,0
8400_02,0,1,2,39,0,0,0,0,0,0
8400_03,0,0,1,18,0,223,0,0,27,4457
8402_01,1,1,2,34,0,0,0,0,0,0
8402_02,1,1,2,25,0,0,0,0,0,0
